movie_id,title,release_year,budget,revenue,vote_average,collection_id
11586,Exorcist II: The Heretic,1977,14000000,30749142,4.5,12263.0
7227,Airport '77,1977,6000000,30000000,5.593,33938.0
14140,Herbie Goes to Monte Carlo,1977,0,29000000,5.9,12087.0
11590,Slap Shot,1977,0,28000000,6.831,261526.0
17689,The Gauntlet,1977,5500000,26400000,6.6,
12262,The Hills Have Eyes,1977,350000,25000000,6.151,267922.0
37749,Looking for Mr. Goodbar,1977,0,22512655,6.3,930413.0
42222,Julia,1977,7840000,20700000,6.5,
19050,The Bad News Bears in Breaking Training,1977,0,19104350,5.833,215326.0
30315,Kingdom of the Spiders,1977,500000,17000000,5.5,
12637,"New York, New York",1977,14000000,16400000,6.6,
31037,MacArthur,1977,9000000,16300000,6.2,
11940,Sinbad and the Eye of the Tiger,1977,3500000,16000000,6.594,321063.0
621,Grease,1978,6000000,396271103,7.4,86083.0
1924,Superman,1978,55000000,300500000,7.1,8537.0
579,Jaws 2,1978,20000000,187884000,6.0,2366.0
8469,Animal House,1978,2700000,141000000,6.976,
12185,Heaven Can Wait,1978,15000000,98800000,6.6,
15417,Every Which Way but Loose,1978,5000000,85196485,6.1,168182.0
16214,Hooper,1978,6000000,78000000,6.3,
948,Halloween,1978,325000,70260597,7.6,91361.0
923,Dawn of the Dead,1978,650000,55000000,7.494,261590.0
6081,Revenge of the Pink Panther,1978,12000000,49579269,6.428,937.0
11778,The Deer Hunter,1978,15000000,49000000,7.997,
35976,The End,1978,3000000,45000000,5.5,
15659,Foul Play,1978,5000000,45000000,6.3,
9584,Convoy,1978,12000000,45000000,6.344,
26686,California Suite,1978,0,42000000,5.8,
11455,Up in Smoke,1978,0,41590893,6.682,33071.0
11327,Midnight Express,1978,2300000,35000000,7.5,
31657,Coming Home,1978,3000000,32653905,7.027,
123,The Lord of the Rings,1978,4000000,30500000,6.6,
36361,House Calls,1978,6500000,28460702,6.7,
10766,Damien – Omen II,1978,6800000,26518355,6.4,10919.0
11850,Invasion of the Body Snatchers,1978,3500000,24946533,7.207,
38731,An Unmarried Woman,1978,2515000,24000000,6.7,
12611,The Fury,1978,5500000,24000000,6.3,
24961,The Wiz,1978,24000000,21049053,6.0,
28,Apocalypse Now,1979,31500000,150000000,8.3,
152,Star Trek: The Motion Picture,1979,45000000,139346243,6.5,151.0
9051,10,1979,7000000,107000000,5.727,
12102,Kramer vs. Kramer,1979,8000000,106260000,7.6,
348,Alien,1979,11000000,104931801,8.159,8091.0
6471,The Jerk,1979,4000000,100000000,6.898,983340.0
11519,1941,1979,35000000,94900000,5.802,
11449,The Amityville Horror,1979,4700000,86432000,6.3,397842.0
1367,Rocky II,1979,7000000,85187855,7.276,1575.0
11176,The Muppet Movie,1979,8000000,75200000,7.2,
11145,The Electric Horseman,1979,12500000,61801971,6.1,
31915,Prophecy,1979,12000000,54000000,5.455,
988,The China Syndrome,1979,5900000,51718367,7.169,
42176,The Main Event,1979,0,44800000,5.202,
18966,Love at First Bite,1979,0,43885000,6.0,
10734,Escape from Alcatraz,1979,8000000,43004381,7.5,
696,Manhattan,1979,9000000,40194067,7.721,
19827,The In-Laws,1979,9000000,38200000,6.6,
16858,All That Jazz,1979,12000000,37823676,7.466,
17264,The Black Stallion,1979,2700000,37799643,7.05,405393.0
9570,The Black Hole,1979,20000000,35841901,5.837,
54663,Starting Over,1979,10000000,35649012,6.4,
17443,...And Justice for All,1979,6000000,33300000,7.07,
30547,The Champ,1979,0,30441738,7.0,
10322,Being There,1979,0,30177511,7.622,
1891,The Empire Strikes Back,1980,18000000,538400000,8.4,10.0
8536,Superman II,1980,54000000,190458706,6.7,8537.0
525,The Blues Brothers,1980,27000000,115200000,7.732,112636.0
19494,Nine to Five,1980,10000000,103300000,6.906,
21629,Stir Crazy,1980,10000000,101300000,6.46,
813,Airplane!,1980,3500000,83453539,7.3,91663.0
17169,Any Which Way You Can,1980,15000000,70687344,5.8,168182.0
10765,Private Benjamin,1980,15000000,69800000,5.9,
16769,Coal Miner's Daughter,1980,15000000,67182787,7.3,
12705,Smokey and the Bandit II,1980,17000000,66100000,5.5,87220.0
4488,Friday the 13th,1980,550000,59754601,6.4,9735.0
5689,The Blue Lagoon,1980,4500000,58853106,6.2,59586.0
16619,Ordinary People,1980,6000000,54766923,7.5,
17496,Urban Cowboy,1980,10000000,53300000,6.5,
2768,American Gigolo,1980,5000000,52700000,6.1,
11335,Popeye,1980,20000000,49823037,5.5,
130724,Hardly Working,1980,3400000,49000000,4.6,
694,The Shining,1980,19000000,44781695,8.2,530064.0
28124,Seems Like Old Times,1980,0,43995918,6.3,
3537,Fame,1980,8500000,42000000,6.4,
13612,Cheech & Chong's Next Movie,1980,0,41675194,5.938,33071.0
11977,Caddyshack,1980,6000000,39846344,6.6,104847.0
1623,Brubaker,1980,9000000,37121708,7.1,
11033,Dressed to Kill,1980,6500000,31899000,6.952,
15310,The Jazz Singer,1980,13000000,27118000,5.877,
85,Raiders of the Lost Ark,1981,18000000,389925971,7.927,84.0
10246,Porky's,1981,4000000,125700000,6.401,109592.0
11816,On Golden Pond,1981,15000000,119285432,7.23,
13665,Arthur,1981,7000000,95461682,6.5,170754.0
10890,Stripes,1981,10000000,85300000,6.547,
11286,The Cannonball Run,1981,18000000,72200000,6.142,101688.0
23668,"Fort Apache, the Bronx",1981,10000000,65200000,6.5,
25113,The Four Seasons,1981,0,50427646,6.255,
1103,Escape from New York,1981,6000000,50244700,7.066,115838.0
10323,Clash of the Titans,1981,12000000,41092328,6.9,
19429,Absence of Malice,1981,12000000,40716963,6.6,
18254,Reds,1981,35000000,40382659,6.9,
20075,Nice Dreams,1981,0,37000000,5.937,33071.0
26325,Tarzan the Ape Man,1981,0,36565280,4.1,
10627,Taps,1981,14000000,35900000,6.8,
14664,Sharky's Machine,1981,17500000,35610100,6.072,
19114,Endless Love,1981,0,32492674,5.7,
814,An American Werewolf in London,1981,10000000,31973249,7.4,9380.0
10156,History of the World: Part I,1981,11000000,31672907,6.778,
31361,Bustin' Loose,1981,11000000,31300000,6.0,
14900,The Great Muppet Caper,1981,14000000,31200000,6.8,
19507,Neighbors,1981,8500000,29916207,5.676,
10948,The Fox and the Hound,1981,12000000,29800000,7.145,100970.0
764,The Evil Dead,1981,350000,29612367,7.3,1960.0
17360,Escape to Victory,1981,10000000,27453418,6.9,
601,E.T. the Extra-Terrestrial,1982,10500000,792965500,7.515,
1371,Rocky III,1982,17000000,269952898,6.893,1575.0
9576,Tootsie,1982,21000000,177200000,7.216,
2623,An Officer and a Gentleman,1982,7500000,129795554,7.018,
1368,First Blood,1982,15000000,125212904,7.5,5039.0
609,Poltergeist,1982,10700000,122200000,7.148,10453.0
154,Star Trek II: The Wrath of Khan,1982,12000000,96594943,7.451,151.0
150,48 Hrs.,1982,12000000,78868508,6.695,93295.0
783,Gandhi,1982,22000000,77737889,7.563,
9387,Conan the Barbarian,1982,20000000,73951475,6.802,43055.0
10724,Firefox,1982,18000000,70700000,6.031,
16363,The Best Little Whorehouse in Texas,1982,27500000,69700000,6.2,
15739,Annie,1982,35000000,57063861,6.531,312735.0
24226,The Verdict,1982,16000000,53977250,7.452,
23805,The Toy,1982,28000000,47118057,5.834,
14373,Death Wish II,1982,8000000,45000000,6.3,14377.0
78,Blade Runner,1982,28000000,41722424,7.939,422837.0
11639,The Dark Crystal,1982,15000000,40600000,7.1,
13945,The Sword and the Sorcerer,1982,4000000,39103425,5.5,964225.0
45840,Best Friends,1982,15000000,36800000,5.011,
9728,Friday the 13th Part III,1982,2200000,36690067,5.868,9735.0
799282,Little Darlings,1982,0,34326081,0.0,
97,Tron,1982,17000000,33000000,6.65,63043.0
47947,Young Doctors in Love,1982,7500000,30688860,5.2,
15764,Sophie's Choice,1982,12000000,30036166,7.3,
1892,Return of the Jedi,1983,32350000,572700000,7.898,10.0
535,Flashdance,1983,7000000,201500000,6.494,
10650,Sudden Impact,1983,22000000,150000000,6.543,10456.0
860,WarGames,1983,12000000,124600000,7.078,151263.0
11050,Terms of Endearment,1983,8000000,108423749,7.1,507956.0
1621,Trading Places,1983,15000000,90404800,7.218,
17692,Jaws 3-D,1983,20500000,87987056,4.5,2366.0
9531,Superman III,1983,39000000,80200000,5.5,8537.0
111,Scarface,1983,25000000,66023329,8.165,
10805,Staying Alive,1983,22000000,64892670,5.74,288280.0
13105,Mr. Mom,1983,0,64783827,6.6,
9346,Risky Business,1983,6200000,63541777,6.6,
11153,National Lampoon's Vacation,1983,15000000,61400000,7.109,108693.0
12560,The Big Chill,1983,8000000,56342711,6.8,
6341,Blue Thunder,1983,22000000,42313354,6.2,
12502,Silkwood,1983,10000000,35600000,6.957,
10576,Psycho II,1983,5000000,34725000,6.5,119674.0
19698,Porky's II: The Next Day,1983,6500000,33800000,5.713,109592.0
227,The Outsiders,1983,10000000,33697647,7.204,
9967,Uncommon Valor,1983,11000000,30503151,6.242,
10269,Yentl,1983,12000000,30400000,6.6,
15301,Twilight Zone: The Movie,1983,10000000,29450920,6.5,
18391,Easy Money,1983,0,29300000,6.0,
19606,High Road to China,1983,0,28400000,5.8,
21148,Spring Break,1983,0,24071666,4.9,
87,Indiana Jones and the Temple of Doom,1984,28000000,333000000,7.3,84.0
90,Beverly Hills Cop,1984,14000000,316360478,7.2,85861.0
620,Ghostbusters,1984,30000000,296578797,7.49,2980.0
927,Gremlins,1984,11000000,153083102,7.122,89151.0
1885,The Karate Kid,1984,8000000,130442786,7.19,8580.0
279,Amadeus,1984,18000000,90000000,8.032,
157,Star Trek III: The Search for Spock,1984,18000000,87000000,6.6,151.0
9326,Romancing the Stone,1984,10000000,86572238,6.756,89264.0
9336,Police Academy,1984,4500000,81198894,6.687,9338.0
1788,Footloose,1984,8200000,80035402,6.675,
218,The Terminator,1984,6400000,78371200,7.7,528.0
2619,Splash,1984,8000000,69800000,6.255,248126.0
13763,Purple Rain,1984,7200000,68392977,6.663,1269386.0
24264,Sheena,1984,25000000,58000000,5.6,
377,A Nightmare on Elm Street,1984,1800000,57004513,7.3,8581.0
11950,Cannonball Run II,1984,20000000,56300000,5.4,101688.0
21233,Grand Canyon: The Hidden Secrets,1984,0,52800000,6.4,
11707,Tightrope,1984,0,48143579,6.147,
11393,The Natural,1984,28000000,48000000,6.9,
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,0,45858563,6.345,
4437,2010,1984,28000000,40400000,6.7,4438.0
15259,Breakin',1984,1200000,38682707,6.7,92222.0
12309,Bachelor Party,1984,6000000,38435947,6.3,466318.0
1880,Red Dawn,1984,17000000,38400000,6.293,
16969,City Heat,1984,25000000,38348988,5.5,
105,Back to the Future,1985,19000000,381109762,8.318,264.0
1374,Rocky IV,1985,31000000,300473716,7.1,1575.0
1369,Rambo: First Blood Part II,1985,44000000,300400432,6.6,5039.0
606,Out of Africa,1985,31000000,227514205,7.168,
44825,Live Aid,1985,0,150000000,7.9,
873,The Color Purple,1985,15000000,146300000,7.757,
10303,The Jewel of the Nile,1985,25000000,96800000,6.217,89264.0
10328,Cocoon,1985,17500000,85300000,6.6,86307.0
11824,Teen Wolf,1985,1200000,80000000,6.191,43066.0
9281,Witness,1985,12000000,68700000,7.094,
11904,Young Sherlock Holmes,1985,18000000,63700000,6.735,
9340,The Goonies,1985,19000000,61389680,7.514,
9080,Spies Like Us,1985,22000000,60088980,6.2,
9749,Fletch,1985,8000000,59612888,6.729,104833.0
10999,Commando,1985,10000000,57500000,6.695,1149208.0
10157,Police Academy 2: Their First Assignment,1985,7600000,55600000,6.1,9338.0
2108,The Breakfast Club,1985,1000000,51525171,7.7,
11418,National Lampoon's European Vacation,1985,17000000,49400000,6.2,108693.0
11064,Brewster's Millions,1985,20000000,45833132,6.595,
11177,Mask,1985,7500000,42400000,7.2,
16082,White Nights,1985,0,42160849,6.7,
8879,Pale Rider,1985,6900000,41400000,7.159,
5683,Pee-wee's Big Adventure,1985,6000000,40900000,6.438,179244.0
12235,Jagged Edge,1985,15000000,40500000,6.3,
11814,Weird Science,1985,7500000,38934048,6.535,
744,Top Gun,1986,15000000,356830601,7.057,531330.0
9671,Crocodile Dundee,1986,5000000,328203506,6.421,9332.0
679,Aliens,1986,18500000,183316455,7.949,8091.0
792,Platoon,1986,6000000,138530565,7.742,
168,Star Trek IV: The Voyage Home,1986,21000000,133000000,7.1,151.0
8856,The Karate Kid Part II,1986,13000000,115103979,6.289,8580.0
12118,Police Academy 3: Back in Training,1986,12000000,107600000,5.81,9338.0
9930,Legal Eagles,1986,40000000,93151591,6.059,
15596,Back to School,1986,11000000,91258000,6.34,
4978,An American Tail,1986,9000000,84542002,6.7,8783.0
10136,The Golden Child,1986,25000000,79817939,5.913,
12151,Ruthless People,1986,11000000,71600000,6.614,
9377,Ferris Bueller's Day Off,1986,6000000,70100000,7.577,
9941,Down and Out in Beverly Hills,1986,14000000,62134225,5.898,
9426,The Fly,1986,15000000,60629159,7.4,109609.0
10466,The Money Pit,1986,10000000,54999651,6.5,
13818,Heartburn,1986,15000000,52600000,6.0,
235,Stand by Me,1986,8000000,52300000,7.9,
11873,The Color of Money,1986,13800000,52293982,6.9,387219.0
9874,Cobra,1986,25000000,49042224,6.12,
10015,Heartbreak Ridge,1986,15000000,42700000,6.874,
10013,Peggy Sue Got Married,1986,18000000,41382841,6.126,
11133,Poltergeist II: The Other Side,1986,19000000,40996665,6.0,10453.0
2605,Short Circuit,1986,10000000,40697761,6.625,86347.0
11522,Pretty in Pink,1986,9000000,40471663,6.7,
10998,Fatal Attraction,1987,14000000,320145693,6.8,
96,Beverly Hills Cop II,1987,28000000,299965036,6.5,85861.0
12154,3 Men and a Baby,1987,11000000,242780960,6.2,107688.0
88,Dirty Dancing,1987,6000000,214577242,7.331,86058.0
801,"Good Morning, Vietnam",1987,13000000,123922370,7.3,
2039,Moonstruck,1987,15000000,122100000,6.858,
941,Lethal Weapon,1987,15000000,120200000,7.286,945.0
171147,Dennis the Menace,1987,35000000,117270765,5.222,
10021,The Secret of My Success,1987,12000000,110996879,6.5,
106,Predator,1987,15000000,98267558,7.5,399.0
10587,Police Academy 4: Citizens on Patrol,1987,17000000,76800000,5.5,9338.0
117,The Untouchables,1987,25000000,76270454,7.763,
12626,Broadcast News,1987,20000000,67330500,6.7,
10110,Empire of the Sun,1987,35000000,66700000,7.512,
10023,Dragnet,1987,20000000,66700000,6.0,
10859,Stakeout,1987,14500000,65673233,6.489,162028.0
11548,*batteries not included,1987,25000000,65088797,6.6,
6069,The Witches of Eastwick,1987,22000000,63766510,6.5,
11896,Throw Momma from the Train,1987,14000000,57915972,6.186,
16620,La Bamba,1987,6500000,54215416,7.24,
5548,RoboCop,1987,13000000,53424681,7.335,5547.0
580,Jaws: The Revenge,1987,23000000,51881012,4.1,2366.0
17159,Eddie Murphy Raw,1987,0,50504655,7.3,
8989,Harry and the Hendersons,1987,10000000,49998613,6.1,
2609,"Planes, Trains and Automobiles",1987,15000000,49500000,7.246,
380,Rain Man,1988,25000000,354825435,7.757,
856,Who Framed Roger Rabbit,1988,70000000,329800000,7.5,
9602,Coming to America,1988,30000000,288752301,6.884,647077.0
9396,Crocodile Dundee II,1988,14000000,239606210,5.8,9332.0
9493,Twins,1988,15000000,216614388,6.014,
1370,Rambo III,1988,63000000,189015611,6.2,5039.0
623,A Fish Called Wanda,1988,7500000,188593712,7.204,
7520,Cocktail,1988,20000000,171504781,6.108,
37136,The Naked Gun: From the Files of Police Squad!,1988,12000000,152356177,7.3,37139.0
2280,Big,1988,18000000,151927281,7.181,
562,Die Hard,1988,28000000,140767956,7.796,1570.0
12233,Oliver & Company,1988,31000000,121000000,6.711,
10396,Tequila Sunrise,1988,23000000,105900000,6.062,
3525,Working Girl,1988,28000000,103173635,6.604,
12144,The Land Before Time,1988,12500000,84704291,7.141,19163.0
4011,Beetlejuice,1988,15000000,84554197,7.4,945475.0
13192,Moonwalker,1988,22000000,67000000,6.9,
11690,Bloodsport,1988,1500000,65000000,7.0,36694.0
9647,Scrooged,1988,32000000,60300000,6.797,
847,Willow,1988,35000000,57300000,7.0,
15592,Beaches,1988,20000000,57041866,6.7,
19382,Biloxi Blues,1988,20000000,51684798,6.3,979674.0
287,Bull Durham,1988,7000000,50888000,6.645,
10131,A Nightmare on Elm Street 4: The Dream Master,1988,6500000,49369899,5.854,8581.0
10126,Colors,1988,6000000,46616067,6.498,
89,Indiana Jones and the Last Crusade,1989,48000000,474171806,7.85,84.0
268,Batman,1989,35000000,411348924,7.232,120794.0
165,Back to the Future Part II,1989,40000000,332000000,7.766,264.0
9494,Look Who's Talking,1989,7500000,297000000,6.3,9521.0
207,Dead Poets Society,1989,16400000,235900000,8.3,
942,Lethal Weapon 2,1989,25000000,227900000,7.013,945.0
9354,"Honey, I Shrunk the Kids",1989,18000000,222724172,6.296,72119.0
2978,Ghostbusters II,1989,37000000,215394738,6.578,2980.0
10144,The Little Mermaid,1989,40000000,211343479,7.35,33085.0
2604,Born on the Fourth of July,1989,14000000,161001698,7.0,
249,The War of the Roses,1989,26000000,160188546,6.9,
403,Driving Miss Daisy,1989,7500000,145793296,7.237,
4105,Black Rain,1989,30000000,134212055,6.595,
1552,Parenthood,1989,20000000,126297830,6.7,
12150,Sea of Love,1989,19000000,110879513,6.6,
10860,Steel Magnolias,1989,15000000,95904091,7.2,
639,When Harry Met Sally...,1989,16000000,92823546,7.4,
2756,The Abyss,1989,70000000,90000098,7.356,
2323,Field of Dreams,1989,15000000,84431625,7.1,
2616,Uncle Buck,1989,15000000,79300000,6.8,
10345,K-9,1989,17000000,78247647,6.141,88735.0
9942,Major League,1989,11000000,75000000,6.876,97771.0
11352,Always,1989,31000000,74100000,6.281,
5825,National Lampoon's Christmas Vacation,1989,27000000,71300000,7.235,108693.0
6951,Turner & Hooch,1989,13000000,71079915,6.342,
251,Ghost,1990,22000000,505000000,7.2,
771,Home Alone,1990,18000000,476684675,7.444,9888.0
114,Pretty Woman,1990,14000000,463406268,7.467,
581,Dances with Wolves,1990,22000000,424208848,7.845,
861,Total Recall,1990,65000000,261317921,7.3,
196,Back to the Future Part III,1990,40000000,244527583,7.5,264.0
1573,Die Hard 2,1990,70000000,240031094,7.0,1570.0
11092,Presumed Innocent,1990,22000000,221303188,6.8,
1498,Teenage Mutant Ninja Turtles,1990,13500000,201965915,6.679,1582.0
951,Kindergarten Cop,1990,15000000,201957688,6.107,397444.0
1669,The Hunt for Red October,1990,30000000,200500000,7.383,192492.0
2119,Days of Thunder,1990,60000000,157920733,6.4,
11595,Another 48 Hrs.,1990,38000000,153518974,6.0,93295.0
1727,Bird on a Wire,1990,20000000,138697012,6.222,
242,The Godfather Part III,1990,54000000,136766062,7.421,230.0
9356,Look Who's Talking Too,1990,12000000,120900000,5.5,9521.0
1375,Rocky V,1990,42000000,119946358,5.8,1575.0
8592,Dick Tracy,1990,47000000,103738726,6.1,
162,Edward Scissorhands,1990,20000000,86024005,7.718,
11077,Problem Child,1990,10000000,72000000,6.084,180854.0
11630,3 Men and a Little Lady,1990,0,71600000,5.9,107688.0
1551,Flatliners,1990,26000000,61489265,6.5,
1700,Misery,1990,20000000,61300000,7.749,
9086,Young Guns II,1990,20000000,59000000,6.516,9329.0
11856,Air America,1990,35000000,57661269,5.8,
280,Terminator 2: Judgment Day,1991,102000000,520000000,8.118,528.0
10020,Beauty and the Beast,1991,25000000,424967620,7.73,153010.0
8367,Robin Hood: Prince of Thieves,1991,48000000,390493908,6.9,
879,Hook,1991,70000000,300900000,6.835,
274,The Silence of the Lambs,1991,19000000,272742922,8.346,9743.0
820,JFK,1991,40000000,205405498,7.602,
37137,The Naked Gun 2½: The Smell of Fear,1991,23000000,192030411,6.8,37139.0
2907,The Addams Family,1991,30000000,191502426,7.05,11716.0
1598,Cape Fear,1991,35000000,182300000,7.3,
9595,Hot Shots!,1991,26000000,181096164,6.586,52988.0
1406,City Slickers,1991,27000000,179033791,6.439,150156.0
7442,Sleeping with the Enemy,1991,19000000,175000000,6.5,
2924,Backdraft,1991,75000000,152368585,6.7,597142.0
1633,Fried Green Tomatoes,1991,11000000,119400000,7.7,
174,Star Trek VI: The Undiscovered Country,1991,27000000,96888996,7.0,151.0
11846,Father of the Bride,1991,20000000,89325780,6.46,96871.0
1089,Point Break,1991,24000000,83531958,7.168,
9079,Dying Young,1991,18000000,82264675,6.675,
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,25000000,78656813,6.2,1582.0
10333,The Prince of Tides,1991,30000000,74787599,6.6,
11384,The Hard Way,1991,24000000,65595485,6.141,
10276,What About Bob?,1991,35000000,63710000,6.86,
9319,The Last Boy Scout,1991,29000000,59500000,6.817,
4032,My Girl,1991,17000000,59490000,7.4,85960.0
650,Boyz n the Hood,1991,6500000,57504069,7.6,
812,Aladdin,1992,28000000,504050219,7.649,86027.0
619,The Bodyguard,1992,25000000,411006740,6.7,
772,Home Alone 2: Lost in New York,1992,18000000,358994850,6.759,9888.0
402,Basic Instinct,1992,49000000,352927224,6.9,86336.0
943,Lethal Weapon 3,1992,35000000,321700000,6.695,945.0
364,Batman Returns,1992,80000000,280000000,6.932,120794.0
881,A Few Good Men,1992,40000000,243240178,7.548,
2005,Sister Act,1992,31000000,231605150,6.8,103573.0
6114,Bram Stoker's Dracula,1992,40000000,215862692,7.5,
8872,Wayne's World,1992,20000000,183097323,6.694,8979.0
9869,Patriot Games,1992,45000000,178100000,6.68,192492.0
8077,Alien³,1992,50000000,159773545,6.37,8091.0
33,Unforgiven,1992,14400000,159157447,7.9,
8845,Under Siege,1992,35000000,156563139,6.3,112399.0
9374,Death Becomes Her,1992,55000000,149000000,6.8,
11806,Beethoven,1992,0,147214049,5.8,168880.0
11259,Far and Away,1992,60000000,137783840,6.8,
9475,Scent of a Woman,1992,31000000,134100000,7.791,
11287,A League of Their Own,1992,40000000,132440069,7.196,
11066,Boomerang,1992,40000000,131052444,5.7,
10326,Forever Young,1992,20000000,128000000,6.488,
2322,Sneakers,1992,23000000,105232691,6.9,
9349,Universal Soldier,1992,23000000,94999898,6.3,10713.0
10407,Housesitter,1992,26000000,94900635,6.122,
10158,White Men Can't Jump,1992,31000000,90753806,6.639,
329,Jurassic Park,1993,63000000,920100000,7.951,328.0
788,Mrs. Doubtfire,1993,25000000,441286195,7.192,
424,Schindler's List,1993,22000000,321365567,8.567,
37233,The Firm,1993,42000000,270248367,6.7,
4478,Indecent Proposal,1993,38000000,266614059,6.4,
9350,Cliffhanger,1993,70000000,255000211,6.5,1120657.0
858,Sleepless in Seattle,1993,21000000,227799884,6.7,
9800,Philadelphia,1993,26000000,206678440,7.718,
9944,The Pelican Brief,1993,45000000,195268056,6.601,
5503,The Fugitive,1993,44000000,183875799,7.5,721111.0
9386,In the Line of Fire,1993,40000000,177000000,7.0,
864,Cool Runnings,1993,14000000,154856263,6.995,
1634,Free Willy,1993,20000000,153698625,6.171,9328.0
1049,Sommersby,1993,30000000,140081992,6.3,
9593,Last Action Hero,1993,85000000,137300000,6.464,
9559,A Perfect World,1993,30000000,135100000,7.48,
9255,Hot Shots! Part Deux,1993,25000000,133752825,6.5,52988.0
10438,Beethoven's 2nd,1993,15000000,118243066,5.5,168880.0
12139,Dennis the Menace,1993,35000000,117270765,5.9,195441.0
867,Sliver,1993,40000000,116300000,5.5,
10057,The Three Musketeers,1993,30000000,111898845,6.401,
7007,Rising Sun,1993,40000000,107198790,6.159,
12121,Made in America,1993,22000000,104942695,5.5,
11566,Dave,1993,28000000,92000000,6.7,
9479,The Nightmare Before Christmas,1993,18000000,75634409,7.839,
8587,The Lion King,1994,45000000,763455561,8.256,94032.0
13,Forrest Gump,1994,55000000,677387716,8.47,
36955,True Lies,1994,115000000,378900000,7.1,
854,The Mask,1994,23000000,351583407,7.0,43072.0
1637,Speed,1994,30000000,350448145,7.143,43064.0
888,The Flintstones,1994,46000000,341631208,5.3,351684.0
8467,Dumb and Dumber,1994,16000000,247275374,6.633,96665.0
628,Interview with the Vampire,1994,60000000,223664608,7.38,217704.0
9331,Clear and Present Danger,1994,62000000,215900000,6.7,192492.0
8984,Disclosure,1994,55000000,214015089,6.249,
680,Pulp Fiction,1994,8000000,213928762,8.488,
2164,Stargate,1994,55000000,196567262,7.006,
11395,The Santa Clause,1994,22000000,189833357,6.495,53159.0
9359,Maverick,1994,75000000,183000000,6.881,
2636,The Specialist,1994,45000000,170362582,5.9,
4476,Legends of the Fall,1994,30000000,160638883,7.391,
36593,Naked Gun 33⅓: The Final Insult,1994,30000000,132032598,6.481,37139.0
10395,Wolf,1994,70000000,131002597,6.1,
306,Beverly Hills Cop III,1994,50000000,119208989,5.9,85861.0
193,Star Trek: Generations,1994,38000000,118071125,6.5,115570.0
10731,The Client,1994,45000000,117615211,6.683,
3036,Mary Shelley's Frankenstein,1994,45000000,112000000,6.411,
6280,Junior,1994,60000000,108400000,5.179,
3049,Ace Ventura: Pet Detective,1994,15000000,107217396,6.567,3167.0
1945,Nell,1994,31000000,106683817,6.556,
862,Toy Story,1995,30000000,394436586,7.97,10194.0
1572,Die Hard: With a Vengeance,1995,90000000,366101666,7.269,1570.0
568,Apollo 13,1995,52000000,355237933,7.449,
10530,Pocahontas,1995,55000000,346100000,6.919,136214.0
414,Batman Forever,1995,100000000,336529144,5.437,120794.0
807,Se7en,1995,33000000,327311859,8.374,
8839,Casper,1995,50000000,287928194,6.3,8819.0
9804,Waterworld,1995,175000000,264218220,6.216,
8844,Jumanji,1995,65000000,262821940,7.239,495527.0
9598,Babe,1995,30000000,254100000,6.236,9435.0
197,Braveheart,1995,72000000,213200000,7.942,
9273,Ace Ventura: When Nature Calls,1995,30000000,212385533,6.321,3167.0
6950,Outbreak,1995,50000000,189900000,6.56,
949,Heat,1995,60000000,187400000,7.917,1048282.0
2064,While You Were Sleeping,1995,17000000,182100000,7.018,
688,The Bridges of Madison County,1995,24000000,182000000,7.718,
9909,Dangerous Minds,1995,23000000,179519401,6.969,
63,Twelve Monkeys,1995,29000000,168841459,7.6,
8963,Crimson Tide,1995,53000000,157387195,7.2,
10329,Congo,1995,50000000,152022101,5.552,
9737,Bad Boys,1995,19000000,141407024,6.8,14890.0
11472,Nine Months,1995,35000000,138500000,5.712,
4584,Sense and Sensibility,1995,16000000,134582776,7.423,
6520,First Knight,1995,55000000,127600435,6.1,
9312,Mortal Kombat,1995,18000000,122195920,5.851,9818.0
602,Independence Day,1996,75000000,817400891,6.892,304378.0
664,Twister,1996,92000000,494471524,6.5,1062948.0
954,Mission: Impossible,1996,80000000,457696391,6.99,87359.0
9802,The Rock,1996,75000000,335062621,7.132,
10545,The Hunchback of Notre Dame,1996,100000000,325300000,7.113,97456.0
11674,101 Dalmatians,1996,54000000,320689294,5.926,124916.0
3595,Ransom,1996,80000000,309492681,6.685,
9390,Jerry Maguire,1996,50000000,273600000,6.966,
2300,Space Jam,1996,80000000,250200000,6.818,722961.0
9268,Eraser,1996,100000000,242295562,6.065,985085.0
409,The English Patient,1996,27000000,231976425,7.2,
11000,The Birdcage,1996,31000000,185300000,7.019,
4232,Scream,1996,14000000,173046663,7.4,2602.0
819,Sleepers,1996,44000000,165600000,7.602,
11228,Daylight,1996,80000000,159212469,6.1,
1645,A Time to Kill,1996,40000000,152266007,7.375,
9294,Phenomenon,1996,32000000,152000000,6.4,
9208,Broken Arrow,1996,50000000,150300000,6.1,
454,Romeo + Juliet,1996,14500000,147298761,6.792,
199,Star Trek: First Contact,1996,46000000,146027888,7.3,115570.0
8818,Evita,1996,55000000,141047179,6.104,
9279,Jingle All the Way,1996,60000000,129800000,6.045,307637.0
9327,The Nutty Professor,1996,54000000,128769345,5.6,86028.0
2320,Executive Decision,1996,55000000,121969216,6.3,
2928,Michael,1996,20000000,119700000,5.7,
597,Titanic,1997,200000000,2264162353,7.9,
